ACFT_ID;Profile_ID;Stage Length;Step Number;Step Type;Thrust Rating;Flap_ID;End Point Altitude (ft);Rate Of Climb (ft/min);End Point CAS (kt);Accel Percentage (%)
A340-642;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;DEFAULT;3;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;DEFAULT;3;2;Accelerate;MaxTakeoff;1+F;;1444.1;177.7;
A340-642;DEFAULT;3;3;Climb;MaxTakeoff;1+F;1000;;;
A340-642;DEFAULT;3;4;Accelerate;MaxTakeoff;1+F;;1382.6;197.7;
A340-642;DEFAULT;3;5;Accelerate;MaxTakeoff;1;;1554.9;243;
A340-642;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000;;;
A340-642;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1374.5;250;
A340-642;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;DEFAULT;4;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;DEFAULT;4;2;Accelerate;MaxTakeoff;1+F;;1383.2;176.9;
A340-642;DEFAULT;4;3;Climb;MaxTakeoff;1+F;1000;;;
A340-642;DEFAULT;4;4;Accelerate;MaxTakeoff;1+F;;1292;203;
A340-642;DEFAULT;4;5;Accelerate;MaxTakeoff;1;;1478.5;245.2;
A340-642;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000;;;
A340-642;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1320.3;250;
A340-642;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;DEFAULT;5;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;DEFAULT;5;2;Accelerate;MaxTakeoff;1+F;;1327.9;180.6;
A340-642;DEFAULT;5;3;Climb;MaxTakeoff;1+F;1000;;;
A340-642;DEFAULT;5;4;Accelerate;MaxTakeoff;1+F;;1209.7;210.1;
A340-642;DEFAULT;5;5;Accelerate;MaxTakeoff;1;;1373.5;248.4;
A340-642;DEFAULT;5;6;Climb;MaxClimb;ZERO;3000;;;
A340-642;DEFAULT;5;7;Accelerate;MaxClimb;ZERO;;1410.4;250;
A340-642;DEFAULT;5;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;DEFAULT;5;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;DEFAULT;5;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;DEFAULT;6;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;DEFAULT;6;2;Accelerate;MaxTakeoff;1+F;;1185;185.4;
A340-642;DEFAULT;6;3;Climb;MaxTakeoff;1+F;1000;;;
A340-642;DEFAULT;6;4;Accelerate;MaxTakeoff;1+F;;1126.6;214.9;
A340-642;DEFAULT;6;5;Accelerate;MaxTakeoff;1;;1268.8;249.8;
A340-642;DEFAULT;6;6;Climb;MaxClimb;ZERO;3000;;;
A340-642;DEFAULT;6;7;Accelerate;MaxClimb;ZERO;;2048.9;250;
A340-642;DEFAULT;6;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;DEFAULT;6;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;DEFAULT;6;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;DEFAULT;7;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;DEFAULT;7;2;Climb;MaxTakeoff;1+F;1000;;;
A340-642;DEFAULT;7;3;Accelerate;MaxTakeoff;1+F;;868.2;214.9;
A340-642;DEFAULT;7;4;Accelerate;MaxTakeoff;1;;929.6;241.1;
A340-642;DEFAULT;7;5;Climb;MaxClimb;ZERO;3000;;;
A340-642;DEFAULT;7;6;Accelerate;MaxClimb;ZERO;;748.4;250;
A340-642;DEFAULT;7;7;Climb;MaxClimb;ZERO;5500;;;
A340-642;DEFAULT;7;8;Climb;MaxClimb;ZERO;7500;;;
A340-642;DEFAULT;7;9;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_A;1;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_A;1;2;Accelerate;MaxTakeoff;1+F;;1518.1;178.9;
A340-642;ICAO_A;1;3;Climb;MaxTakeoff;1+F;1500;;;
A340-642;ICAO_A;1;4;Climb;MaxClimb;1+F;3000;;;
A340-642;ICAO_A;1;5;Accelerate;MaxClimb;1+F;;1110.7;191.6;
A340-642;ICAO_A;1;6;Accelerate;MaxClimb;1;;1176.6;225.9;
A340-642;ICAO_A;1;7;Accelerate;MaxClimb;1;;1342.4;250;
A340-642;ICAO_A;1;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_A;1;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_A;1;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_A;2;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_A;2;2;Accelerate;MaxTakeoff;1+F;;1481;178.3;
A340-642;ICAO_A;2;3;Climb;MaxTakeoff;1+F;1500;;;
A340-642;ICAO_A;2;4;Climb;MaxClimb;1+F;3000;;;
A340-642;ICAO_A;2;5;Accelerate;MaxClimb;1+F;;1053.1;194.6;
A340-642;ICAO_A;2;6;Accelerate;MaxClimb;1;;1135.6;227.4;
A340-642;ICAO_A;2;7;Accelerate;MaxClimb;1;;1292.5;250;
A340-642;ICAO_A;2;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_A;2;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_A;2;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_A;3;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_A;3;2;Accelerate;MaxTakeoff;1+F;;1444.1;177.7;
A340-642;ICAO_A;3;3;Climb;MaxTakeoff;1+F;1500;;;
A340-642;ICAO_A;3;4;Climb;MaxClimb;1+F;3000;;;
A340-642;ICAO_A;3;5;Accelerate;MaxClimb;1+F;;1002.2;197.7;
A340-642;ICAO_A;3;6;Accelerate;MaxClimb;1;;1095.6;228.9;
A340-642;ICAO_A;3;7;Accelerate;MaxClimb;1;;1243.9;250;
A340-642;ICAO_A;3;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_A;3;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_A;3;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_A;4;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_A;4;2;Accelerate;MaxTakeoff;1+F;;1383.2;176.9;
A340-642;ICAO_A;4;3;Climb;MaxTakeoff;1+F;1500;;;
A340-642;ICAO_A;4;4;Climb;MaxClimb;1+F;3000;;;
A340-642;ICAO_A;4;5;Accelerate;MaxClimb;1+F;;925.2;203.3;
A340-642;ICAO_A;4;6;Accelerate;MaxClimb;1;;1029.9;232;
A340-642;ICAO_A;4;7;Accelerate;MaxClimb;1;;1164;250;
A340-642;ICAO_A;4;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_A;4;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_A;4;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_A;5;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_A;5;2;Accelerate;MaxTakeoff;1+F;;1327.9;180.6;
A340-642;ICAO_A;5;3;Climb;MaxTakeoff;1+F;1500;;;
A340-642;ICAO_A;5;4;Climb;MaxClimb;1+F;3000;;;
A340-642;ICAO_A;5;5;Accelerate;MaxClimb;1+F;;848.8;210.8;
A340-642;ICAO_A;5;6;Accelerate;MaxClimb;1;;950.4;236.5;
A340-642;ICAO_A;5;7;Accelerate;MaxClimb;1;;1067.5;250;
A340-642;ICAO_A;5;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_A;5;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_A;5;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_A;6;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_A;6;2;Accelerate;MaxTakeoff;1+F;;1185;185.4;
A340-642;ICAO_A;6;3;Climb;MaxTakeoff;1+F;1500;;;
A340-642;ICAO_A;6;4;Climb;MaxClimb;1+F;3000;;;
A340-642;ICAO_A;6;5;Accelerate;MaxClimb;1+F;;780.5;219;
A340-642;ICAO_A;6;6;Accelerate;MaxClimb;1;;875.9;242;
A340-642;ICAO_A;6;7;Accelerate;MaxClimb;1;;975.3;250;
A340-642;ICAO_A;6;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_A;6;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_A;6;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_A;7;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_A;7;2;Climb;MaxTakeoff;1+F;1500;;;
A340-642;ICAO_A;7;3;Climb;MaxClimb;1+F;3000;;;
A340-642;ICAO_A;7;4;Accelerate;MaxClimb;1+F;;556.7;214.9;
A340-642;ICAO_A;7;5;Accelerate;MaxClimb;1;;601.9;231.3;
A340-642;ICAO_A;7;6;Accelerate;MaxClimb;ZERO;;681.8;244;
A340-642;ICAO_A;7;7;Accelerate;MaxClimb;ZERO;;729.1;250;
A340-642;ICAO_A;7;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_A;7;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_A;7;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_B;1;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_B;1;2;Accelerate;MaxTakeoff;1+F;;1518.1;178.9;
A340-642;ICAO_B;1;3;Climb;MaxTakeoff;1+F;1000;;;
A340-642;ICAO_B;1;4;Accelerate;MaxTakeoff;1+F;;1534.7;191.5;
A340-642;ICAO_B;1;5;Accelerate;MaxTakeoff;1;;1638.4;240.3;
A340-642;ICAO_B;1;6;Climb;MaxClimb;ZERO;3000;;;
A340-642;ICAO_B;1;7;Accelerate;MaxClimb;ZERO;;1461.4;250;
A340-642;ICAO_B;1;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_B;1;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_B;1;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_B;2;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_B;2;2;Accelerate;MaxTakeoff;1+F;;1481;178.3;
A340-642;ICAO_B;2;3;Climb;MaxTakeoff;1+F;1000;;;
A340-642;ICAO_B;2;4;Accelerate;MaxTakeoff;1+F;;1452.6;194.6;
A340-642;ICAO_B;2;5;Accelerate;MaxTakeoff;1;;1595.8;241.6;
A340-642;ICAO_B;2;6;Climb;MaxClimb;ZERO;3000;;;
A340-642;ICAO_B;2;7;Accelerate;MaxClimb;ZERO;;1415;250;
A340-642;ICAO_B;2;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_B;2;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_B;2;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_B;3;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_B;3;2;Accelerate;MaxTakeoff;1+F;;1444.1;177.7;
A340-642;ICAO_B;3;3;Climb;MaxTakeoff;1+F;1000;;;
A340-642;ICAO_B;3;4;Accelerate;MaxTakeoff;1+F;;1382.6;197.7;
A340-642;ICAO_B;3;5;Accelerate;MaxTakeoff;1;;1554.9;243;
A340-642;ICAO_B;3;6;Climb;MaxClimb;ZERO;3000;;;
A340-642;ICAO_B;3;7;Accelerate;MaxClimb;ZERO;;1374.5;250;
A340-642;ICAO_B;3;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_B;3;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_B;3;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_B;4;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_B;4;2;Accelerate;MaxTakeoff;1+F;;1383.2;176.9;
A340-642;ICAO_B;4;3;Climb;MaxTakeoff;1+F;1000;;;
A340-642;ICAO_B;4;4;Accelerate;MaxTakeoff;1+F;;1292;203;
A340-642;ICAO_B;4;5;Accelerate;MaxTakeoff;1;;1478.5;245.2;
A340-642;ICAO_B;4;6;Climb;MaxClimb;ZERO;3000;;;
A340-642;ICAO_B;4;7;Accelerate;MaxClimb;ZERO;;1320.3;250;
A340-642;ICAO_B;4;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_B;4;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_B;4;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_B;5;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_B;5;2;Accelerate;MaxTakeoff;1+F;;1327.9;180.6;
A340-642;ICAO_B;5;3;Climb;MaxTakeoff;1+F;1000;;;
A340-642;ICAO_B;5;4;Accelerate;MaxTakeoff;1+F;;1209.7;210.1;
A340-642;ICAO_B;5;5;Accelerate;MaxTakeoff;1;;1373.5;248.4;
A340-642;ICAO_B;5;6;Climb;MaxClimb;ZERO;3000;;;
A340-642;ICAO_B;5;7;Accelerate;MaxClimb;ZERO;;1410.4;250;
A340-642;ICAO_B;5;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_B;5;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_B;5;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_B;6;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_B;6;2;Accelerate;MaxTakeoff;1+F;;1185;185.4;
A340-642;ICAO_B;6;3;Climb;MaxTakeoff;1+F;1000;;;
A340-642;ICAO_B;6;4;Accelerate;MaxTakeoff;1+F;;1126.6;214.9;
A340-642;ICAO_B;6;5;Accelerate;MaxTakeoff;1;;1268.8;249.8;
A340-642;ICAO_B;6;6;Climb;MaxClimb;ZERO;3000;;;
A340-642;ICAO_B;6;7;Accelerate;MaxClimb;ZERO;;2048.9;250;
A340-642;ICAO_B;6;8;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_B;6;9;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_B;6;10;Climb;MaxClimb;ZERO;10000;;;
A340-642;ICAO_B;7;1;Takeoff;MaxTakeoff;1+F;;;;
A340-642;ICAO_B;7;2;Climb;MaxTakeoff;1+F;1000;;;
A340-642;ICAO_B;7;3;Accelerate;MaxTakeoff;1+F;;868.2;214.9;
A340-642;ICAO_B;7;4;Accelerate;MaxTakeoff;1;;929.6;241.1;
A340-642;ICAO_B;7;5;Climb;MaxClimb;ZERO;3000;;;
A340-642;ICAO_B;7;6;Accelerate;MaxClimb;ZERO;;748.4;250;
A340-642;ICAO_B;7;7;Climb;MaxClimb;ZERO;5500;;;
A340-642;ICAO_B;7;8;Climb;MaxClimb;ZERO;7500;;;
A340-642;ICAO_B;7;9;Climb;MaxClimb;ZERO;10000;;;
A380-841;DEFAULT;1;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;DEFAULT;1;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;DEFAULT;1;3;Accelerate;MaxTakeoff;D_1+F;;1085;175.1;
A380-841;DEFAULT;1;4;Accelerate;MaxTakeoff;D_1;;1306;238.9;
A380-841;DEFAULT;1;5;Climb;MaxClimb;D_1;3000;;;
A380-841;DEFAULT;1;6;Accelerate;MaxClimb;ZERO;;1497.8;250;
A380-841;DEFAULT;1;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;DEFAULT;2;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;DEFAULT;2;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;DEFAULT;2;3;Accelerate;MaxTakeoff;D_1+F;;1054;177.6;
A380-841;DEFAULT;2;4;Accelerate;MaxTakeoff;D_1;;1262.8;238.9;
A380-841;DEFAULT;2;5;Climb;MaxClimb;D_1;3000;;;
A380-841;DEFAULT;2;6;Accelerate;MaxClimb;ZERO;;1444.8;250;
A380-841;DEFAULT;2;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;DEFAULT;3;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;DEFAULT;3;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;DEFAULT;3;3;Accelerate;MaxTakeoff;D_1+F;;1022.1;180.2;
A380-841;DEFAULT;3;4;Accelerate;MaxTakeoff;D_1;;1220.9;239.1;
A380-841;DEFAULT;3;5;Climb;MaxClimb;D_1;3000;;;
A380-841;DEFAULT;3;6;Accelerate;MaxClimb;ZERO;;1394.3;250;
A380-841;DEFAULT;3;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;DEFAULT;4;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;DEFAULT;4;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;DEFAULT;4;3;Accelerate;MaxTakeoff;D_1+F;;975.4;184.8;
A380-841;DEFAULT;4;4;Accelerate;MaxTakeoff;D_1;;1152.5;239.6;
A380-841;DEFAULT;4;5;Climb;MaxClimb;D_1;3000;;;
A380-841;DEFAULT;4;6;Accelerate;MaxClimb;ZERO;;1313.6;250;
A380-841;DEFAULT;4;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;DEFAULT;5;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;DEFAULT;5;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;DEFAULT;5;3;Accelerate;MaxTakeoff;D_1+F;;908.1;190.6;
A380-841;DEFAULT;5;4;Accelerate;MaxTakeoff;D_1;;1072.2;240.8;
A380-841;DEFAULT;5;5;Climb;MaxClimb;D_1;3000;;;
A380-841;DEFAULT;5;6;Accelerate;MaxClimb;ZERO;;1220.7;250;
A380-841;DEFAULT;5;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;DEFAULT;6;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;DEFAULT;6;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;DEFAULT;6;3;Accelerate;MaxTakeoff;D_1+F;;843;196.7;
A380-841;DEFAULT;6;4;Accelerate;MaxTakeoff;D_1;;994.4;242.4;
A380-841;DEFAULT;6;5;Climb;MaxClimb;D_1;3000;;;
A380-841;DEFAULT;6;6;Accelerate;MaxClimb;ZERO;;1134.1;250;
A380-841;DEFAULT;6;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;DEFAULT;7;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;DEFAULT;7;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;DEFAULT;7;3;Accelerate;MaxTakeoff;D_1+F;;783;202.7;
A380-841;DEFAULT;7;4;Accelerate;MaxTakeoff;D_1;;925;244.4;
A380-841;DEFAULT;7;5;Climb;MaxClimb;D_1;3000;;;
A380-841;DEFAULT;7;6;Accelerate;MaxClimb;ZERO;;1065.1;250;
A380-841;DEFAULT;7;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;DEFAULT;8;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;DEFAULT;8;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;DEFAULT;8;3;Accelerate;MaxTakeoff;D_1+F;;622.4;220;
A380-841;DEFAULT;8;4;Accelerate;MaxTakeoff;D_1;;744.8;251.7;
A380-841;DEFAULT;8;5;Climb;MaxClimb;D_1;3000;;;
A380-841;DEFAULT;8;6;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_A;1;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_A;1;2;Climb;MaxTakeoff;D_1+F;1500;;;
A380-841;ICAO_A;1;3;Climb;MaxClimb;D_1+F;3000;;;
A380-841;ICAO_A;1;4;Accelerate;MaxClimb;D_1;;1049.1;175.1;
A380-841;ICAO_A;1;5;Accelerate;MaxClimb;D_1;;1257.9;233.9;
A380-841;ICAO_A;1;6;Accelerate;MaxClimb;ZERO;;1403.3;250;
A380-841;ICAO_A;1;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_A;2;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_A;2;2;Climb;MaxTakeoff;D_1+F;1500;;;
A380-841;ICAO_A;2;3;Climb;MaxClimb;D_1+F;3000;;;
A380-841;ICAO_A;2;4;Accelerate;MaxClimb;D_1;;1005.4;177.7;
A380-841;ICAO_A;2;5;Accelerate;MaxClimb;D_1;;1217.2;234.1;
A380-841;ICAO_A;2;6;Accelerate;MaxClimb;ZERO;;1355.3;250;
A380-841;ICAO_A;2;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_A;3;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_A;3;2;Climb;MaxTakeoff;D_1+F;1500;;;
A380-841;ICAO_A;3;3;Climb;MaxClimb;D_1+F;3000;;;
A380-841;ICAO_A;3;4;Accelerate;MaxClimb;D_1;;965.1;180.3;
A380-841;ICAO_A;3;5;Accelerate;MaxClimb;D_1;;1177.8;234.5;
A380-841;ICAO_A;3;6;Accelerate;MaxClimb;ZERO;;1308.6;250;
A380-841;ICAO_A;3;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_A;4;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_A;4;2;Climb;MaxTakeoff;D_1+F;1500;;;
A380-841;ICAO_A;4;3;Climb;MaxClimb;D_1+F;3000;;;
A380-841;ICAO_A;4;4;Accelerate;MaxClimb;D_1;;912.3;184.9;
A380-841;ICAO_A;4;5;Accelerate;MaxClimb;D_1;;1113.9;235.4;
A380-841;ICAO_A;4;6;Accelerate;MaxClimb;ZERO;;1231.9;250;
A380-841;ICAO_A;4;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_A;5;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_A;5;2;Climb;MaxTakeoff;D_1+F;1500;;;
A380-841;ICAO_A;5;3;Climb;MaxClimb;D_1+F;3000;;;
A380-841;ICAO_A;5;4;Accelerate;MaxClimb;D_1;;850.1;190.8;
A380-841;ICAO_A;5;5;Accelerate;MaxClimb;D_1;;1038.8;237.1;
A380-841;ICAO_A;5;6;Accelerate;MaxClimb;ZERO;;1141.2;250;
A380-841;ICAO_A;5;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_A;6;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_A;6;2;Climb;MaxTakeoff;D_1+F;1500;;;
A380-841;ICAO_A;6;3;Climb;MaxClimb;D_1+F;3000;;;
A380-841;ICAO_A;6;4;Accelerate;MaxClimb;D_1;;789.5;196.9;
A380-841;ICAO_A;6;5;Accelerate;MaxClimb;D_1;;965.9;239.1;
A380-841;ICAO_A;6;6;Accelerate;MaxClimb;ZERO;;1053;250;
A380-841;ICAO_A;6;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_A;7;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_A;7;2;Climb;MaxTakeoff;D_1+F;1500;;;
A380-841;ICAO_A;7;3;Climb;MaxClimb;D_1+F;3000;;;
A380-841;ICAO_A;7;4;Accelerate;MaxClimb;D_1;;735.4;203.1;
A380-841;ICAO_A;7;5;Accelerate;MaxClimb;D_1;;900.3;241.6;
A380-841;ICAO_A;7;6;Accelerate;MaxClimb;ZERO;;973.7;250;
A380-841;ICAO_A;7;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_A;8;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_A;8;2;Climb;MaxTakeoff;D_1+F;1500;;;
A380-841;ICAO_A;8;3;Climb;MaxClimb;D_1+F;3000;;;
A380-841;ICAO_A;8;4;Accelerate;MaxClimb;D_1;;587.9;220;
A380-841;ICAO_A;8;5;Accelerate;MaxClimb;D_1;;722.8;249.2;
A380-841;ICAO_A;8;6;Accelerate;MaxClimb;ZERO;;762.6;250;
A380-841;ICAO_A;8;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_B;1;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_B;1;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;ICAO_B;1;3;Accelerate;MaxTakeoff;D_1+F;;1085;175.1;
A380-841;ICAO_B;1;4;Accelerate;MaxTakeoff;D_1;;1306;238.9;
A380-841;ICAO_B;1;5;Climb;MaxClimb;D_1;3000;;;
A380-841;ICAO_B;1;6;Accelerate;MaxClimb;ZERO;;1497.8;250;
A380-841;ICAO_B;1;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_B;2;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_B;2;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;ICAO_B;2;3;Accelerate;MaxTakeoff;D_1+F;;1054;177.6;
A380-841;ICAO_B;2;4;Accelerate;MaxTakeoff;D_1;;1262.8;238.9;
A380-841;ICAO_B;2;5;Climb;MaxClimb;D_1;3000;;;
A380-841;ICAO_B;2;6;Accelerate;MaxClimb;ZERO;;1444.8;250;
A380-841;ICAO_B;2;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_B;3;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_B;3;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;ICAO_B;3;3;Accelerate;MaxTakeoff;D_1+F;;1022.1;180.2;
A380-841;ICAO_B;3;4;Accelerate;MaxTakeoff;D_1;;1220.9;239.1;
A380-841;ICAO_B;3;5;Climb;MaxClimb;D_1;3000;;;
A380-841;ICAO_B;3;6;Accelerate;MaxClimb;ZERO;;1394.3;250;
A380-841;ICAO_B;3;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_B;4;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_B;4;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;ICAO_B;4;3;Accelerate;MaxTakeoff;D_1+F;;975.4;184.8;
A380-841;ICAO_B;4;4;Accelerate;MaxTakeoff;D_1;;1152.5;239.6;
A380-841;ICAO_B;4;5;Climb;MaxClimb;D_1;3000;;;
A380-841;ICAO_B;4;6;Accelerate;MaxClimb;ZERO;;1313.6;250;
A380-841;ICAO_B;4;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_B;5;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_B;5;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;ICAO_B;5;3;Accelerate;MaxTakeoff;D_1+F;;908.1;190.6;
A380-841;ICAO_B;5;4;Accelerate;MaxTakeoff;D_1;;1072.2;240.8;
A380-841;ICAO_B;5;5;Climb;MaxClimb;D_1;3000;;;
A380-841;ICAO_B;5;6;Accelerate;MaxClimb;ZERO;;1220.7;250;
A380-841;ICAO_B;5;7;Climb;MaxClimb;ZERO;10000;;;
A380-841;ICAO_B;6;1;Takeoff;MaxTakeoff;D_1+F;;;;
A380-841;ICAO_B;6;2;Climb;MaxTakeoff;D_1+F;1000;;;
A380-841;ICAO_B;6;3;Accelerate;MaxTakeoff;D_1+F;;843;196.7;
A380-841;ICAO_B;6;4;Accelerate;MaxTakeoff;D_1;;994.4;242.4;
A380-841;ICAO_B;6;5;Climb;MaxClimb;D_1;3000;;;
